sales_key,order_id,customer_key,product_key,campaign_key,date_key,quantity,unit_price,discount_amount,total_amount,location_key,payment_method_id,created_at
4081,O-23915bff,447,339,190,8/4/2022,1,479.49,68.05,411.44,217,Cash,42:31.6
4082,O-0f4d0f1f,2152,1392,176,23/4/2023,4,304.46,39.76,1178.08,250,Cash,42:31.6
4083,O-ccaf8495,2624,891,162,16/9/2022,1,437.64,14.36,423.28,182,Visa,42:31.6
4084,O-f7736fd8,3240,1275,169,7/11/2022,5,408.32,91.68,1949.92,184,PayPal,42:31.6
4085,O-d0bd16d8,2650,28,17,15/10/2024,1,204.07,54.64,149.43,184,PayPal,42:31.6
4086,O-d6c8af74,3231,863,1,7/3/2024,3,22.91,7.75,60.98,29,Visa,42:31.6
4087,O-4aade4b9,4453,128,13,7/8/2022,2,21.43,6.28,36.58,46,Cash,42:31.6
4088,O-790a5ec8,1269,1062,11,10/4/2023,3,414.47,97.58,1145.83,207,Cash,42:31.6
4089,O-be317722,106,1331,40,25/4/2022,2,64.46,9.67,119.25,33,Cash,42:31.6
4090,O-2eea1c0b,1821,1435,87,11/4/2022,3,200.98,78.61,524.33,117,PayPal,42:31.6
4091,O-0f889589,3218,146,144,1/9/2022,4,107.45,11.04,418.76,239,Cash,42:31.6
4092,O-c123267c,3568,1378,178,19/11/2023,4,373.51,383.8,1110.24,63,Afterpay,42:31.6
4093,O-03cb9a0a,561,460,147,8/6/2023,3,251.56,20.59,734.09,207,Visa,42:31.6
4094,O-5d49aef7,148,1089,97,8/8/2023,2,290.39,8.25,572.53,57,Cash,42:31.6
4095,O-6348397a,1968,94,131,3/8/2024,4,62.25,41.18,207.82,129,Visa,42:31.6
4096,O-f1c922dc,3174,1486,7,14/9/2024,3,429.92,287.22,1002.54,22,Afterpay,42:31.6
4097,O-a37d4fed,647,472,110,3/4/2022,5,386.22,123.62,1807.48,245,Cash,42:31.6
4098,O-b4e8f6a9,4392,1441,141,4/9/2023,1,239.72,29.41,210.31,109,Afterpay,42:31.6
4099,O-f8aac6ae,4689,780,120,11/12/2023,2,410.43,187.98,632.88,94,MasterCard,42:31.7
4100,O-918b9027,3491,293,14,29/10/2022,3,83.88,14.14,237.5,221,Afterpay,42:31.7
4101,O-0ab066d8,3479,854,163,28/8/2024,1,145.51,1.81,143.7,239,PayPal,42:31.7
4102,O-9139c3ef,556,1176,57,4/7/2024,5,143.5,47.17,670.33,175,MasterCard,42:31.7
4103,O-4f82d07b,1066,1091,157,3/2/2024,3,295.12,188.44,696.92,64,Cash,42:31.7
4104,O-d9f22015,2696,1415,132,29/9/2024,1,299.05,56.76,242.29,178,MasterCard,42:31.7
4105,O-14d23b04,2288,771,197,24/3/2024,4,69.55,78.74,199.46,112,Cash,42:31.7
4106,O-657b091c,2187,468,42,4/4/2024,4,121.74,131.32,355.64,219,MasterCard,42:31.7
4107,O-5c04ef65,24,1024,75,15/9/2024,4,405.24,112.06,1508.9,8,Visa,42:31.7
4108,O-c5b6270e,2401,1451,42,4/3/2022,4,10.42,11.53,30.15,183,MasterCard,42:31.7
4109,O-af5ddfd6,1730,890,126,30/3/2022,5,47.64,24.15,214.05,99,Visa,42:31.7
4110,O-adc9a0b9,2689,1452,43,19/8/2024,2,241.41,67.02,415.8,168,Visa,42:31.7
4111,O-9c7e6b5e,1096,272,33,3/9/2022,4,64.21,60.41,196.43,157,MasterCard,42:31.7
4112,O-4913abe8,771,519,151,26/5/2024,1,362.07,36.5,325.57,58,PayPal,42:31.7
4113,O-1ada42a3,4339,32,20,28/2/2022,3,314.11,168.63,773.7,30,Visa,42:31.7
4114,O-8abdbd6c,4987,1282,167,24/9/2024,4,102.52,49.12,360.96,204,Cash,42:31.7
4115,O-9661dd8d,2252,1392,85,1/5/2024,4,400.51,456.68,1145.36,125,Cash,42:31.7
4116,O-c1152e90,2905,192,111,25/3/2024,1,464.8,76.9,387.9,131,PayPal,42:31.7
4117,O-d31e1978,1358,392,117,31/8/2022,2,116.05,0.52,231.58,146,MasterCard,42:31.7
4118,O-06b4beea,270,241,52,14/10/2024,3,359.08,225.66,851.58,142,PayPal,42:31.7
4119,O-8bc38b49,2411,510,160,27/2/2023,5,208.86,224.88,819.42,244,MasterCard,42:31.7
4120,O-ca13ca8a,3650,692,109,20/11/2022,1,418.9,85.45,333.45,205,MasterCard,42:31.7
4121,O-073f0fbb,2426,1118,30,16/11/2023,3,291.16,62.92,810.56,246,Cash,42:31.7
4122,O-9f639ca9,4703,241,75,1/5/2023,1,58.59,4.34,54.25,232,PayPal,42:31.7
4123,O-3ae419ff,4002,249,158,25/11/2023,1,278.51,81.56,196.95,154,Afterpay,42:31.7
4124,O-70ee243f,1870,504,34,16/4/2023,3,32.5,11.68,85.82,127,PayPal,42:31.7
4125,O-d009722a,2357,865,111,15/8/2023,4,495.89,240.8,1742.76,102,Cash,42:31.7
4126,O-867ebffa,3436,1381,60,16/4/2022,2,290.99,82.74,499.24,111,MasterCard,42:31.7
4127,O-29d1b271,419,1013,137,15/1/2022,5,451.16,226.66,2029.14,63,MasterCard,42:31.7
4128,O-da44c71b,3458,945,64,19/6/2022,2,385.46,97.84,673.08,169,Cash,42:31.7
4129,O-95b2ba10,1377,839,157,24/1/2024,3,466.17,396.09,1002.42,191,MasterCard,42:31.7
4130,O-b11e2ffa,4098,1096,24,17/6/2023,5,368.44,537.81,1304.39,143,PayPal,42:31.7
4131,O-992aee62,4934,1126,50,1/6/2024,1,460.04,122.77,337.27,63,Cash,42:31.7
4132,O-5bc6710f,221,589,163,20/8/2022,5,316.55,23.71,1559.04,248,Cash,42:31.7
4133,O-a4f8914a,4759,120,39,1/12/2022,5,56.21,41.71,239.34,143,Visa,42:31.7
4134,O-f44cce9b,3118,1496,96,25/12/2022,3,336.05,215.08,793.07,218,PayPal,42:31.7
4135,O-ebc19cfd,1795,290,134,18/10/2022,4,185.19,3.12,737.64,137,Afterpay,42:31.7
4136,O-c22cc937,1475,875,65,30/11/2022,3,257.86,179.18,594.4,213,Cash,42:31.7
4137,O-a55a8f6f,1881,1407,35,23/4/2024,1,258.41,24.36,234.05,4,PayPal,42:31.7
4138,O-72cc9f3a,4903,764,103,23/4/2023,2,90.57,19.54,161.6,197,MasterCard,42:31.7
4139,O-4d676a60,4634,787,136,16/5/2023,3,281.98,94.09,751.85,105,Visa,42:31.7
4140,O-5eece67d,2885,116,16,5/2/2024,1,473.98,63.43,410.55,217,MasterCard,42:31.7
4141,O-2307b04b,909,957,161,3/8/2022,3,137.99,63.29,350.68,182,Visa,42:31.7
4142,O-aa8ba619,3524,1248,90,20/2/2022,1,192.81,43.26,149.55,13,Cash,42:31.7
4143,O-dcddc8dd,4461,1098,36,1/12/2022,3,400.06,4,1196.18,57,Visa,42:31.7
4144,O-03d849bd,4318,1037,4,30/7/2023,4,341.65,159.19,1207.41,60,Visa,42:31.7
4145,O-b4f6ddc6,4564,748,3,1/3/2024,4,332.33,168.99,1160.33,182,Visa,42:31.7
4146,O-6a3ad487,573,81,63,10/7/2024,2,44.43,9.36,79.5,38,Visa,42:31.7
4147,O-5ec4410a,708,814,163,27/7/2024,5,173.99,149.63,720.32,82,Cash,42:31.7
4148,O-e04fa4ff,519,1472,15,25/9/2024,3,261.48,184.27,600.17,41,Afterpay,42:31.7
4149,O-3268d1da,3664,1354,116,24/5/2023,4,184.13,89.02,647.5,158,PayPal,42:31.7
4150,O-7f5c5fe9,310,112,74,11/4/2022,5,467.57,425.93,1911.92,67,PayPal,42:31.7
4151,O-f783aa23,3180,620,68,11/11/2022,3,435.6,72.51,1234.29,135,MasterCard,42:31.7
4152,O-87723bf3,73,656,112,10/12/2024,3,88,29.35,234.65,226,PayPal,42:31.7
4153,O-ae4f7245,1477,1074,28,21/12/2023,5,465.42,590.46,1736.64,36,Afterpay,42:31.7
4154,O-b612e6b1,4476,1458,93,31/3/2022,5,65.41,79.66,247.39,32,PayPal,42:31.7
4155,O-50308928,858,1004,155,22/1/2023,1,206.79,11.51,195.28,203,MasterCard,42:31.7
4156,O-7b459d56,3826,1334,37,13/1/2022,3,192.7,34.38,543.72,71,Afterpay,42:31.7
4157,O-97a538c4,569,260,53,3/1/2022,5,317.88,143.6,1445.8,42,Afterpay,42:31.7
4158,O-4d8373b3,1782,282,143,25/4/2024,3,54.01,34.97,127.06,50,MasterCard,42:31.7
4159,O-02a6f1cd,3327,261,100,14/2/2023,3,180.93,28.47,514.32,213,PayPal,42:31.7
4160,O-79a95d92,4492,723,61,2/1/2024,4,255.55,95.2,927,44,MasterCard,42:31.7
4161,O-bde683db,2597,589,30,21/4/2023,3,375.45,145.13,981.22,41,PayPal,42:31.7
4162,O-6ba627c2,2462,249,91,4/6/2022,1,302.96,8.63,294.33,219,Cash,42:31.7
4163,O-3777f3e1,867,859,37,24/6/2023,2,199.49,115.8,283.18,131,PayPal,42:31.8
4164,O-ea75ba62,1975,1036,186,10/4/2024,1,115.43,30.81,84.62,171,Cash,42:31.8
4165,O-2f18e0e5,3240,11,31,30/9/2023,3,314.86,154.22,790.36,173,MasterCard,42:31.8
4166,O-4c32c7ca,4427,575,31,9/7/2024,4,469.67,366.34,1512.34,188,Cash,42:31.8
4167,O-f5402645,1104,1069,55,15/1/2022,1,225.24,56.22,169.02,236,PayPal,42:31.8
4168,O-28f53beb,1120,1136,154,3/10/2022,2,440.06,85.99,794.13,218,MasterCard,42:31.8
4169,O-ddf19e27,2210,476,124,18/4/2023,2,95.87,19.54,172.2,55,Cash,42:31.8
4170,O-8f916c91,2499,379,89,16/10/2024,2,416.55,127.29,705.81,84,Afterpay,42:31.8
4171,O-3fe4cf92,4453,207,179,12/5/2022,3,18.81,5.17,51.26,134,Cash,42:31.8
4172,O-3cac3c74,275,454,152,5/8/2022,3,181.66,118.54,426.44,208,Visa,42:31.8
4173,O-7e478ef6,517,1465,84,22/5/2024,1,48.01,8.53,39.48,71,Visa,42:31.8
4174,O-783f621b,3200,702,124,2/7/2022,2,346.05,203.99,488.11,101,Afterpay,42:31.8
4175,O-53c89a8a,1738,1200,106,11/2/2023,3,473.99,227.62,1194.35,67,MasterCard,42:31.8
4176,O-07f26c81,4840,260,6,27/10/2022,2,148.51,59.37,237.65,28,Afterpay,42:31.8
4177,O-51422350,393,1390,192,30/12/2024,1,325.55,30.83,294.72,4,Afterpay,42:31.8
4178,O-07b1f03b,2129,1382,156,20/11/2024,2,224.99,29.27,420.71,181,PayPal,42:31.8
4179,O-0ad4a183,4648,1178,73,9/9/2022,1,340.09,47.48,292.61,111,PayPal,42:31.8
4180,O-7397ef41,3176,346,36,12/4/2022,4,470,62.57,1817.43,195,MasterCard,42:31.8
4181,O-80a70313,2033,791,23,17/8/2023,2,407.85,0.71,814.99,243,PayPal,42:31.8
4182,O-d6ebf4d7,294,814,47,2/9/2022,4,81.56,89.87,236.37,130,PayPal,42:31.8
4183,O-82443e80,2833,1324,198,9/7/2023,1,236.01,6.62,229.39,211,Visa,42:31.8
4184,O-e9963d4f,4531,678,68,20/4/2024,3,97.09,59.83,231.44,164,Visa,42:31.8
4185,O-0131ace1,2426,547,113,28/10/2024,2,129.66,37,222.32,183,PayPal,42:31.8
4186,O-35e35cf1,3078,1213,2,11/6/2023,3,140.89,70.67,352,72,Visa,42:31.8
4187,O-3175c09c,3557,41,149,18/2/2022,1,153.51,13.25,140.26,243,PayPal,42:31.8
4188,O-3acdbd1d,576,779,153,16/7/2024,1,297.81,7.16,290.65,142,Visa,42:31.8
4189,O-82c8f606,2726,357,22,9/11/2022,3,66.81,48.45,151.98,134,Afterpay,42:31.8
4190,O-27cac59f,723,1285,70,25/7/2024,3,88.57,33.77,231.94,209,PayPal,42:31.8
4191,O-d577753a,3361,566,5,3/7/2023,4,206.93,139.91,687.81,14,MasterCard,42:31.8
4192,O-ffc6d18d,3459,578,175,19/11/2023,3,473.67,101.57,1319.44,32,Visa,42:31.8
4193,O-9d008b4c,2824,539,118,17/4/2024,4,453.86,242.54,1572.9,15,MasterCard,42:31.8
4194,O-085f8b88,2736,889,31,7/9/2022,5,437.3,73.4,2113.1,248,Afterpay,42:31.8
4195,O-ced0789f,1187,137,12,21/4/2022,5,484.08,587.45,1832.95,54,PayPal,42:31.8
4196,O-30f42282,75,830,69,14/9/2024,3,183.57,30.02,520.69,109,MasterCard,42:31.8
4197,O-00cc3567,4893,889,168,10/10/2024,2,62.27,28.97,95.57,46,MasterCard,42:31.8
4198,O-5aa2a42d,1551,1049,64,3/5/2022,1,112.7,1.75,110.95,50,Visa,42:31.8
4199,O-f9ff1bdc,1499,74,198,26/5/2022,3,399.04,148.94,1048.18,179,Visa,42:31.8
4200,O-0de383dc,2884,1291,137,25/6/2024,1,368.76,35.73,333.03,21,Visa,42:31.8
4201,O-0929dc4b,250,787,16,22/4/2024,3,48.58,4.97,140.77,85,Afterpay,42:31.8
4202,O-35eeb549,395,875,11,31/8/2023,1,386.36,28.43,357.93,13,PayPal,42:31.8
4203,O-ec85c875,4829,1300,100,23/7/2023,1,372.81,38.06,334.75,127,Afterpay,42:31.8
4204,O-cf807485,1853,1184,188,18/8/2022,1,17.15,4.21,12.94,176,Visa,42:31.8
4205,O-34e451ff,850,805,66,1/8/2024,5,314.08,216.77,1353.63,245,Visa,42:31.8
4206,O-fea4dde5,4509,1103,49,30/5/2023,3,237.97,79.36,634.55,96,Afterpay,42:31.8
4207,O-24d6e448,518,587,41,11/12/2023,5,283.02,372.37,1042.73,161,Cash,42:31.8
4208,O-cfb42a3a,4846,333,84,25/9/2024,3,296.82,197.94,692.52,135,Afterpay,42:31.8
4209,O-db4748c9,3718,136,108,28/2/2023,5,195.67,46.79,931.56,113,Afterpay,42:31.8
4210,O-9c0c54c9,1412,438,109,22/5/2024,4,331.83,251.64,1075.68,154,MasterCard,42:31.8
4211,O-3b5e6c55,2858,1375,25,12/3/2024,3,284.16,26.76,825.72,184,Visa,42:31.8
4212,O-ae9677e9,4418,303,59,23/9/2023,4,376.32,394.03,1111.25,39,Afterpay,42:31.8
4213,O-b4b5bc82,591,802,45,24/5/2024,3,433.12,136.6,1162.76,47,MasterCard,42:31.8
4214,O-d5e111ca,1093,532,118,20/7/2024,2,293.1,55,531.2,135,Cash,42:31.8
4215,O-bc608ad0,2441,728,45,19/2/2022,1,163.64,37.46,126.18,112,PayPal,42:31.8
4216,O-4185cd71,4016,64,195,11/9/2024,5,32.59,2.46,160.49,240,Afterpay,42:31.8
4217,O-d5a39f6e,3405,899,8,2/6/2024,4,339.69,198.23,1160.53,89,Afterpay,42:31.8
4218,O-fbee01d6,2406,1183,173,24/10/2024,3,291.84,164.32,711.2,155,MasterCard,42:31.9
4219,O-89e1a6ae,4508,49,176,1/10/2022,3,151.99,98.43,357.54,170,MasterCard,42:31.9
4220,O-fe0a85cb,710,1323,196,27/5/2022,3,29.88,13.85,75.79,154,Cash,42:31.9
4221,O-fccd1589,102,901,168,16/8/2024,5,35.27,51.94,124.41,63,MasterCard,42:31.9
4222,O-f0fb098c,4606,830,109,19/12/2023,2,417.48,93.49,741.47,176,MasterCard,42:31.9
4223,O-01b38316,3291,59,79,6/9/2024,5,228.18,105.55,1035.35,36,MasterCard,42:31.9
4224,O-7cfa3965,1372,876,10,31/8/2024,3,270.89,152.67,660,35,MasterCard,42:31.9
4225,O-ed8acf24,1324,1047,142,27/10/2023,4,209.7,21.43,817.37,131,Cash,42:31.9
4226,O-f6ee7a74,3353,88,64,5/8/2022,2,95.32,12.05,178.59,14,Visa,42:31.9
4227,O-2e4311a6,2208,31,115,27/12/2023,3,255.41,218.26,547.97,108,Visa,42:31.9
4228,O-961e904d,3017,305,56,8/7/2023,3,180.71,132.52,409.61,206,Cash,42:31.9
4229,O-295ff3ee,1383,93,82,24/1/2023,1,26.64,5.59,21.05,5,Afterpay,42:31.9
4230,O-90254963,3485,903,81,22/4/2024,2,179.49,59.62,299.36,33,Visa,42:31.9
4231,O-e25c52ae,145,933,134,26/2/2024,3,210.77,76.67,555.64,160,PayPal,42:31.9
4232,O-5930a3b5,4603,771,109,4/5/2023,4,305.54,321.44,900.72,143,Afterpay,42:31.9
4233,O-538f552d,4700,864,174,27/7/2022,2,160.89,78.18,243.6,138,Afterpay,42:31.9
4234,O-25791398,274,631,183,26/8/2023,4,340.31,241.65,1119.59,153,Visa,42:31.9
4235,O-5b6365cb,3339,825,168,2/4/2022,2,307.86,115.58,500.14,121,Visa,42:31.9
4236,O-0875e837,3755,35,16,21/6/2023,5,125.24,150.36,475.84,156,Visa,42:31.9
4237,O-ca762162,4854,1050,101,5/5/2024,3,239.49,110.81,607.66,27,Visa,42:31.9
4238,O-ae8dd03d,143,587,41,8/9/2024,1,168.04,42.23,125.81,152,MasterCard,42:31.9
4239,O-abcfa99e,1898,1442,174,30/5/2023,3,29.14,25.86,61.56,185,Cash,42:31.9
4240,O-b374c81a,3962,831,146,12/8/2023,2,147.34,12.79,281.89,140,Visa,42:31.9
4241,O-558ee9ff,4787,1406,80,29/4/2024,5,327.25,78.01,1558.24,154,MasterCard,42:31.9
4242,O-e5bb6faf,981,406,182,23/10/2023,2,454.85,205.9,703.8,32,MasterCard,42:31.9
4243,O-7db9a335,434,458,186,7/10/2023,1,282.07,14.06,268.01,40,Visa,42:31.9
4244,O-7780d118,2274,565,199,15/11/2022,2,39.83,10.09,69.57,113,Visa,42:31.9
4245,O-88976797,2504,576,196,17/6/2024,5,255.03,1.54,1273.61,70,MasterCard,42:31.9
4246,O-71409286,115,1025,63,9/9/2022,5,291.67,72.58,1385.77,22,MasterCard,42:31.9
4247,O-0d44591d,4507,1159,200,19/10/2022,4,252.63,116.21,894.31,142,MasterCard,42:31.9
4248,O-7a0308b2,2274,811,197,17/9/2024,3,46.74,24.64,115.58,163,PayPal,42:31.9
4249,O-78d404be,2458,1281,41,25/5/2023,2,105.45,42.22,168.68,108,Cash,42:31.9
4250,O-d72e9817,3624,797,198,10/1/2022,1,340.94,24.66,316.28,161,MasterCard,42:31.9
4251,O-43b91631,4450,1227,55,27/3/2023,2,433.81,123.6,744.02,6,MasterCard,42:31.9
4252,O-f974691a,2850,1232,107,25/12/2022,5,206.79,175.25,858.7,161,PayPal,42:31.9
4253,O-b6dfcc6b,2912,73,48,29/5/2022,2,25.95,12.93,38.97,234,Cash,42:31.9
4254,O-acf61ce9,4085,893,9,11/5/2024,2,232.9,136.09,329.71,207,Cash,42:31.9
4255,O-bad45b52,463,298,192,27/11/2022,3,486.73,398.11,1062.08,54,PayPal,42:31.9
4256,O-fd96b115,3888,12,94,21/3/2023,3,403.22,159.2,1050.46,210,MasterCard,42:31.9
4257,O-ca4595ee,626,38,114,15/4/2024,5,263.95,118.31,1201.44,36,Cash,42:31.9
4258,O-bef61f03,4151,1178,172,28/10/2022,5,422.33,584.74,1526.91,126,PayPal,42:31.9
4259,O-4b84d198,2859,785,158,1/3/2024,4,217.63,200.84,669.68,120,MasterCard,42:31.9
4260,O-06304200,1843,1160,68,1/6/2024,1,481.92,24.87,457.05,244,Cash,42:31.9
4261,O-25d3d1b7,2791,482,173,24/6/2022,4,174.15,162.26,534.34,9,MasterCard,42:31.9
4262,O-9a3f07c7,60,1421,95,6/3/2022,4,379.42,0.44,1517.24,95,Afterpay,42:31.9
4263,O-9f54ab42,792,1499,75,26/6/2022,4,289.58,157.02,1001.3,86,PayPal,42:31.9
4264,O-5dce3117,2061,298,154,13/6/2024,1,174.27,9.13,165.14,157,Visa,42:31.9
4265,O-147777e2,4239,132,43,23/2/2023,3,296.04,29.98,858.14,79,MasterCard,42:31.9
4266,O-ca82e3fd,3915,159,18,22/2/2023,2,287.92,91.37,484.47,75,MasterCard,42:31.9
4267,O-a2b42647,4206,661,139,25/8/2023,1,223.86,28.99,194.87,106,MasterCard,42:31.9
4268,O-4078b510,439,1125,79,18/1/2023,1,134.89,10.66,124.23,125,Afterpay,42:31.9
4269,O-828996b7,188,1093,150,11/12/2024,1,199.83,51.02,148.81,29,MasterCard,42:32.0
4270,O-8da465df,4658,1355,77,14/12/2022,3,413.82,369.18,872.28,9,PayPal,42:32.0
4271,O-a8cdd5b9,4158,1008,76,3/11/2022,3,449.96,359.51,990.37,208,PayPal,42:32.0
4272,O-ad29a88d,1195,712,105,16/2/2022,2,466.83,210.21,723.45,216,Visa,42:32.0
4273,O-e2eb0ba0,2210,784,193,24/10/2022,1,74.25,2.12,72.13,203,MasterCard,42:32.0
4274,O-61b6416a,2668,692,32,20/6/2024,3,41.74,0.25,124.97,76,Afterpay,42:32.0
4275,O-ea8b78e7,4195,1366,66,6/1/2023,1,54.02,8.98,45.04,108,MasterCard,42:32.0
4276,O-9e6be9a1,2127,1160,112,16/10/2023,4,210.61,137.13,705.31,194,Visa,42:32.0
4277,O-bc614273,709,24,137,23/9/2022,2,53.72,0.02,107.42,121,PayPal,42:32.0
4278,O-0609a83d,1960,1129,83,23/5/2023,4,361.85,199.71,1247.69,129,Afterpay,42:32.0
4279,O-187f7224,616,247,184,5/2/2024,4,27.77,7.49,103.59,198,Afterpay,42:32.0
4280,O-09d55c01,4445,915,142,23/4/2023,4,69.51,33.74,244.3,9,Cash,42:32.0
4281,O-5a01bf0c,2162,1384,185,7/4/2024,5,192.72,15.57,948.03,97,Cash,42:32.0
4282,O-09949404,4486,845,158,23/10/2023,3,223.57,143.91,526.8,96,Afterpay,42:32.0
4283,O-c85096be,331,1171,142,27/7/2023,4,253.89,107.27,908.29,233,Cash,42:32.0
4284,O-97bbb9f0,4912,445,30,24/4/2024,1,465.72,18.19,447.53,45,Afterpay,42:32.0
4285,O-6b5571ad,4028,294,58,24/6/2023,1,492.78,136.34,356.44,34,PayPal,42:32.0
4286,O-f041f6fd,713,17,112,12/7/2023,5,412.59,311.25,1751.7,185,Visa,42:32.0
4287,O-0ef4b61b,2693,379,73,25/12/2022,2,246.02,7.71,484.33,101,Cash,42:32.0
4288,O-9702b1ae,3914,1494,42,31/10/2023,1,355.96,93.31,262.65,196,MasterCard,42:32.0
4289,O-67c7401d,1639,1009,89,30/4/2024,5,101.67,99.57,408.78,178,Cash,42:32.0
4290,O-4482e4c8,2719,1101,118,15/12/2024,1,197.8,27.67,170.13,7,Cash,42:32.0
4291,O-be3121ba,434,1008,63,28/8/2024,3,386.24,191.75,966.97,126,Cash,42:32.0
4292,O-4e0897dd,2036,1387,114,23/10/2022,5,351.66,90.11,1668.19,26,PayPal,42:32.0
4293,O-37127dea,379,646,171,12/9/2024,1,495.29,57.11,438.18,111,PayPal,42:32.0
4294,O-c72643da,1478,612,154,13/3/2024,5,254.68,218.42,1054.98,199,MasterCard,42:32.0
4295,O-4c2f8886,4222,609,131,14/8/2023,2,57.47,33.64,81.3,103,PayPal,42:32.0
4296,O-2621c7e2,4061,994,170,31/8/2022,5,244.34,324.19,897.51,246,MasterCard,42:32.0
4297,O-0a6c52e4,4722,1231,139,27/3/2022,1,294.24,61.53,232.71,177,Afterpay,42:32.0
4298,O-a1f31edb,2887,1009,137,24/9/2024,2,352.88,84.59,621.17,205,Cash,42:32.0
4299,O-776b40c3,3951,1268,1,5/8/2023,3,126.53,37.51,342.08,129,MasterCard,42:32.0
4300,O-dab5962d,3542,543,128,1/6/2023,1,21.27,5.29,15.98,89,PayPal,42:32.0
4301,O-4741bce6,2082,582,113,6/10/2022,3,498.45,309.01,1186.34,135,PayPal,42:32.0
4302,O-fd761a9c,1695,406,179,4/9/2022,1,328.78,40.09,288.69,69,Visa,42:32.0
4303,O-d8b859c5,4046,397,170,7/6/2023,5,123.17,42.79,573.06,89,Visa,42:32.0
4304,O-afbb6470,3397,1235,121,30/11/2023,2,362.47,23.44,701.5,224,Afterpay,42:32.0
4305,O-73dffe36,3026,1061,22,13/10/2023,2,184.19,47.62,320.76,27,Cash,42:32.0
4306,O-49e1c86c,1394,1219,129,4/11/2024,4,450.73,107.53,1695.39,221,MasterCard,42:32.0
4307,O-db329b90,352,613,81,22/9/2024,3,195.71,115.17,471.96,204,Visa,42:32.0
4308,O-01a935b3,2466,552,51,5/9/2023,1,32.95,3.98,28.97,157,MasterCard,42:32.0
4309,O-59a8d08b,1951,346,106,29/6/2022,4,437.65,186.75,1563.85,38,PayPal,42:32.0
4310,O-c9fb7fff,191,146,17,17/1/2023,5,273.4,8.56,1358.44,231,Afterpay,42:32.0
4311,O-c9eae482,1637,1184,110,29/3/2022,1,203.72,2.17,201.55,129,Afterpay,42:32.0
4312,O-3fc7a993,2366,727,110,23/4/2023,4,107.03,83.22,344.9,153,Cash,42:32.0
4313,O-ebe5a6b6,1056,1062,76,12/11/2023,1,262.65,41.94,220.71,127,Cash,42:32.0
4314,O-2b0dd7ff,1327,1121,117,31/5/2022,2,469.49,3.26,935.72,202,Visa,42:32.0
4315,O-99de12c7,3963,1489,195,7/11/2022,4,211.65,116.26,730.34,60,Cash,42:32.0
4316,O-95cfdf90,2171,494,179,29/4/2023,2,463.51,61.29,865.73,139,PayPal,42:32.0
4317,O-310b378b,4970,976,181,27/3/2023,3,115.77,86.75,260.56,241,Visa,42:32.1
4318,O-45a42dce,1922,297,66,1/6/2022,1,52.16,14.83,37.33,105,PayPal,42:32.1
4319,O-e90a7c7a,2766,61,145,14/10/2022,1,278.2,5.11,273.09,73,Afterpay,42:32.1
4320,O-5fe066b7,232,1028,163,31/8/2023,3,242.77,9.62,718.69,186,MasterCard,42:32.1
4321,O-d8481b75,3961,387,192,7/6/2023,1,26.42,2.8,23.62,194,Cash,42:32.1
4322,O-86ecd00e,4151,1203,162,25/6/2024,5,316.3,183.04,1398.46,117,PayPal,42:32.1
4323,O-a136478e,2395,581,188,31/12/2024,3,388.64,113.15,1052.77,217,MasterCard,42:32.1
4324,O-bc17d447,1751,555,150,27/12/2023,2,436.98,250.61,623.35,164,MasterCard,42:32.1
4325,O-3041a88b,1837,510,52,13/11/2024,4,413.06,2.21,1650.03,225,MasterCard,42:32.1
4326,O-2d5ec187,4532,1057,14,13/4/2024,3,53.21,46.39,113.24,152,PayPal,42:32.1
4327,O-79c29828,1236,978,171,12/10/2024,5,442.23,304.06,1907.09,176,Visa,42:32.1
4328,O-c24f0e28,1803,1167,30,10/9/2022,5,206.73,142.18,891.47,4,Afterpay,42:32.1
4329,O-a1a9c8fa,1163,342,180,4/6/2024,3,39.44,22.68,95.64,189,Cash,42:32.1
4330,O-1379aaad,842,1436,6,27/12/2024,1,384.79,104.15,280.64,231,Cash,42:32.1
4331,O-6babc573,2654,1404,180,4/7/2023,3,409.15,307.43,920.02,47,Visa,42:32.1
4332,O-e420d4d7,3987,1257,125,13/5/2024,1,251.67,65.94,185.73,134,Afterpay,42:32.1
4333,O-4b971d21,2872,411,199,12/10/2024,2,367.21,137.21,597.21,192,PayPal,42:32.1
4334,O-f20b7fb2,849,1035,177,21/6/2022,2,393.59,2.09,785.09,44,Afterpay,42:32.1
4335,O-954a43ed,4352,1322,51,13/8/2023,2,342.31,82.7,601.92,209,MasterCard,42:32.1
4336,O-e525c6b6,3614,1048,10,27/11/2024,2,89.97,26.23,153.71,16,MasterCard,42:32.1
4337,O-be976a42,1691,528,182,16/1/2024,1,343.81,97.63,246.18,209,Visa,42:32.1
4338,O-564900df,3956,685,100,10/3/2022,3,70.5,11.93,199.57,183,PayPal,42:32.1
4339,O-e7d198b9,1234,1423,43,29/4/2024,1,271.93,7.24,264.69,49,Cash,42:32.1
4340,O-07146620,4926,378,70,24/5/2022,3,107.99,14.49,309.48,210,PayPal,42:32.1
4341,O-bdb77abc,4959,1063,56,16/3/2023,4,301.96,49.61,1158.23,168,Visa,42:32.1
4342,O-ba58d3fa,2173,1336,72,27/10/2022,2,320.47,127.44,513.5,117,Visa,42:32.1
4343,O-8cee8bd7,2494,799,186,18/3/2022,3,335.13,126.13,879.26,169,MasterCard,42:32.1
